iban,bank,name,ammount
ES6369032547106405189977,Deutsche Bank,Leticia Gallart Calzada,5580
ES0762848015913195018197,BancaMarch,Mireia Cecilia Balaguer Reina,784
ES9116997926550231392241,ING,Silvia Font Barba,8832
ES2187196697217214270500,IberCaja,Vicenta del Cervantes,611
ES5691729372748170083699,Santander,Zaira Burgos Gil,288
ES7402799520785392903426,Sabadell,Jessica Teresita Gonzalez Pedro,2467
ES3510943391882733815124,Cajamar,Abril Jenny Saura Mendizábal,1635
ES3771721152039708376033,CecaBank,Olga Fátima Durán Ferrando,6992
ES9619251036387884967891,Santander,Constanza Palau Alfaro,6669
ES2570990896792032212013,CecaBank,Gregorio del Aguirre,3574
ES2014890473188489636315,BBVA,Jerónimo Borrás Santana,2936
ES3726675013227713176212,BBVA,Donato Guerra,275
ES0295202789994092910563,Santander,Ceferino Paz Marquez,3236
ES0998091013625189479765,Bankinter,José María Garay Armengol,1202
ES6153554291597717793016,CaixaBank,Isidro Amigó Solano,6842
ES4349569813241658949592,Deutsche Bank,Arsenio Juliá Sáez,4576
ES7482741194743729119808,BancaMarch,Anacleto Bustos Calatayud,5122
ES0814315538399187513569,Cajamar,Paco Blanca Zorrilla,3419
ES5146166047100472041019,Kutxa,Lorenza Escudero Carlos,8081
ES3983791413525339155355,Santander,Edu del Gomila,7202
ES4142444927488562647356,BancaMarch,Florencia Domingo Segovia,5220
ES7126703985081395683460,BBVA,Edmundo Viana Franch,3413
ES5123648560728530136253,BBVA,Aránzazu Morata,5212
ES8233034857452043256157,BBVA,Gloria Barberá Figueroa,7414
ES7009169527106981233935,ING,Héctor Larrea-Ávila,5563
ES4019599287050976052607,CecaBank,Francisco Jose Pascual Girón Ibarra,9822
ES3627984816632517358339,CaixaBank,Venceslás Bernardino Izquierdo Bustamante,3156
ES4573402812283882474052,Kutxa,Alejandra Núñez Báez,4373
ES0329162243683821091637,Bankinter,Segismundo Ferreras,8265
ES3920659950492127876047,CecaBank,Ester Delgado,6744
ES2501815115800538249496,CecaBank,José Manuel Novoa Ocaña,9558
ES1617141893528891743781,ING,Merche Reina Lledó López,9755
ES7705869410262875995847,Cajamar,Macarena Estévez-Valle,4291
ES1649024108935851469177,Santander,Epifanio Benigno Feliu Caparrós,2736
ES8273365087474219478573,Kutxa,Aureliano Villar Cuadrado,5605
ES4779874075814070299738,Sabadell,Itziar Planas Molins,2899
ES3595318873959422421894,Sabadell,Sol Sancho-Gisbert,4972
ES9867540195456514918165,Cooperativo,Mar Pereira Maestre,7677
ES2306211373947378700741,Cajamar,Ana del Ochoa,1466
ES7567088261278537999832,Santander,Cándido Capdevila Milla,8075
ES2036531298950263603566,BancaMarch,Quique de Sedano,3296
ES4961381315961339972990,Santander,Óscar Sevillano,3358
ES7430321476991471941600,BBVA,Mercedes Pazos Saura,1990
ES1605825087757002142317,Deutsche Bank,Visitación Saldaña-Hervia,9162
ES7571683424102889603295,Sabadell,Coral del Sanjuan,7765
ES4515684750185928153360,Bankinter,Gertrudis de Perelló,3785
ES5498370691582564111788,Sabadell,María Pilar Vazquez-Alcaraz,5617
ES1571886708599951937567,Sabadell,Reyes Riba Carro,5710
ES7441037693197339741572,Cooperativo,Trinidad Ródenas Sans,5837
ES1944557089161046537458,Cajamar,Inés Gálvez Coca,9004
ES0688926108110548632247,Deutsche Bank,Estrella Coloma Luna,6475
ES5699517728338848787870,Cooperativo,Xiomara Amo Ariza,898
ES2123666669346657097509,ING,Amando Dani Calzada Morcillo,4110
ES8191349572038333428151,Deutsche Bank,Evaristo de Barco,5694
ES0435829433219966326592,Bankinter,Virginia de Calvo,2861
ES5043131957410793263352,CaixaBank,Buenaventura de Arroyo,4141
ES6531307659495725958679,Santander,Calisto Novoa Sureda,7222
ES0414033944470733887545,IberCaja,Áurea Tamara Mancebo Torrijos,4332
ES0979201970013802236294,CecaBank,Flora Bejarano,5826
ES6429516751447711025962,ING,Nando Zurita Gonzalez,5360
ES0767024230056484697178,IberCaja,Ibán Hugo Murcia Guerra,9629
ES1462083666223444898431,CecaBank,Eliseo Valderrama Aramburu,7695
ES7961930913941941597400,CecaBank,Chuy García Esteve,6035
ES2874499076832657760572,Deutsche Bank,Domitila Escamilla Corominas,8193
ES3682260835368036143585,Kutxa,René Garrido-Pou,2792
ES8997455099919724759407,Sabadell,Armida Almeida Benítez,1534
ES8128318885028110180745,Sabadell,Encarnación Saldaña Mosquera,1776
ES2974795470790802868898,Cajamar,Ligia Navas Bernal,3734
ES9091089578941746159983,ING,Berto Gomez Cañas,9616
ES2622375361591250827935,Kutxa,Imelda Terrón,9529
ES2513638556999026435983,Kutxa,Jacinta Puerta,1277
ES7766303218938487486173,IberCaja,Rosalva Zurita Chico,4572
ES7439530886660347143288,IberCaja,Jordi Arnal Orozco,6849
ES7036510681324255019014,Kutxa,Bernabé Bonet Riera,7046
ES5492066158333339923599,IberCaja,Angelina Ponce Rovira,2597
ES8943519808280308898327,IberCaja,Jonatan Valderrama-Vara,8012
ES9105828648459271544391,Santander,Amaya Izquierdo,6442
ES8938133368849009504919,Cooperativo,Vanesa Chaparro Asensio,2890
ES2058547985347617673997,Bankinter,Ernesto Heredia Suárez,9370
ES4127923164781244742965,CecaBank,Micaela Olivé Cabezas,6188
ES0970941989231884005330,Deutsche Bank,Delia de Cuervo,7995
ES1957003760168312855978,BBVA,Jorge Villegas-Diego,6089
ES5834739634042637333446,IberCaja,Nydia Aránzazu Borrás Larrea,9374
ES9089075674037180984314,CecaBank,Gabriela Pili Diéguez Paredes,3175
ES7439526716934597013779,Bankinter,Glauco Lamas,7884
ES9824443003064561799703,CecaBank,Fito Gual Corral,9487
ES3959137818163444199909,CaixaBank,Fortunata Marianela Hierro Merino,4519
ES1390299708387589063629,Cajamar,Gonzalo Jafet Aroca Dueñas,7692
ES8089576602240184955338,Kutxa,Leonardo Querol Alcolea,482
ES3746419132951861246450,ING,David Toro-Iriarte,4464
ES5691786005223483288042,Sabadell,José Ángel Ambrosio Baró Salvà,2575
ES2244265514439844595490,BancaMarch,Viviana Salmerón Lerma,7441
ES2615765861196728379520,CecaBank,Nayara Ramis Torrijos,5793
ES0234568513266399982941,Cajamar,Eliana Benitez Recio,5090
ES2138821889931284997640,ING,Lilia Campillo Aranda,9992
ES9387126850303444978996,Bankinter,Hector del Barragán,4751
ES1281868582315278269291,BBVA,María Cortes-Parra,6244
ES9102772565758712202171,Santander,Blas Agustí Amores,9688
ES1323624012222763305728,ING,Rosalinda Grau,1903
ES6509777247310579341565,Cajamar,Jose Plácido Calatayud Palmer,4201
ES4735346918531478893321,CecaBank,Selena Palau,2989
ES9382088361963565158401,Cajamar,Gerardo Alcázar Vilalta,7408
ES5186046124470662900410,Sabadell,Valentina Asenjo Martí,2738
ES4421917023284959007472,ING,Paco Gonzalo Posada,1015
ES2999181785492591530826,Bankinter,Nilo Cándido Blanch Losada,3530
ES4299532648312427751997,Bankinter,Débora Montalbán-Salgado,8566
ES1760263935416354969485,Deutsche Bank,Cloe Roldán Osuna,5949
ES9282469376031593446936,IberCaja,Eustaquio del Alcázar,8789
ES1392669855572061314264,Bankinter,Mateo Luz Cid,4803
ES0814599260682284333280,Bankinter,Débora Solís Ibañez,5202
ES4633608078424292500349,IberCaja,Adalberto de Alemany,9029
ES4006929784911239121768,ING,Leonel Menéndez,115
ES5589297426638618896215,BBVA,Adelardo Naranjo Guzmán,5525
ES1564387634950740331003,Kutxa,Gerónimo Valdés Alemán,8454
ES4259671147431532154334,Bankinter,Silvestre Ferrera Barrio,9658
ES2536930461344946513283,IberCaja,Felicidad Contreras Díez,1018
ES0689440629841859175687,Sabadell,Loreto Enríquez,6646
ES1343431022982722282259,Bankinter,Jose Angel Abad Gonzalez,5076
ES2245487103649086952288,Santander,Agapito Flor Dávila,6187
ES1980106207363387494744,Bankinter,Sofía Frutos Vilalta,4263
ES2464028718186118508077,ING,Tomasa Xiomara Guitart Osorio,3777
ES6174595713289996636214,Santander,Ágata Barrena Delgado,2287
ES9379406967641965036315,BancaMarch,Morena Padilla Cañas,4095
ES0914953206915668159734,BancaMarch,Anunciación Olivé-Alcaraz,2165
ES7445070191188454392559,Kutxa,Desiderio Riba Aguirre,121
ES5177627357756008304676,Cooperativo,Aristides Cerezo Pedrero,6518
ES7801714213029079508827,BBVA,Juan Segarra Campo,244
ES9528319536046474320445,CaixaBank,Paca Robledo Mir,6661
ES0838813674480552032241,IberCaja,Victor del Morante,8418
ES4483256508762590296234,BancaMarch,Judith Casado Acedo,6447
ES6984915343147194550623,CecaBank,Inés Cervera Sáez,3292
ES1063975637768311424290,Santander,Azeneth del Izaguirre,2939
ES7909003988312124893540,Sabadell,Nicolás del Suárez,1618
ES2129533379598149694811,Deutsche Bank,Ximena Gonzalez Aragón,4298
ES8833755315606947667357,Sabadell,Lilia Julieta Berrocal Ferrán,3885
ES9644830684938009256576,ING,Evaristo Fábregas,2674
ES2869008588700750320855,CaixaBank,Carmen Barros Salgado,1074
ES9507323021729383080351,Sabadell,Reinaldo Cabañas Gaya,8255
ES9479574572120110935126,Deutsche Bank,Febe Camino,9466
ES6151960521096602044229,BancaMarch,Jacinta Coello Nieto,7115
ES6469078588879985781187,Bankinter,Pío de Girón,5815
ES2440347231665866795678,BBVA,Natalio Emigdio Sarmiento Arrieta,7804
ES9566376302402792519975,CaixaBank,Matías Vila Olivares,6745
ES9582230934030865923820,Kutxa,Celestino Camino Garrido,2987
ES7774110983941325048306,ING,Maite Avilés Real,9307
ES0353995588548560390559,CecaBank,Pascual Canals Bernad,4677
ES7328702673514033417105,Cooperativo,María Del Carmen Joaquina Sáez Simó,5232
ES5834063925238911901152,CaixaBank,Prudencia del Izquierdo,2982
ES8479999796674758374046,Kutxa,Amílcar Elías Pablo Bejarano,8596
ES2262834419756547302166,Cooperativo,Ignacia Godoy Sobrino,5840
ES8977936001700602865471,Kutxa,Camilo Villanueva Verdejo,2595
ES7736008360777040126986,IberCaja,Reyes Coello Royo,6484
ES2507007744365192243763,IberCaja,Anselma Izaguirre Conesa,3491
ES8368613309242446487308,Cooperativo,Manuela Quintana Rozas,7509
ES9746547544622704968046,Cajamar,Gonzalo Valbuena Collado,2903
ES2262833971803714197597,Bankinter,Donato Gárate Mancebo,9342
ES2688824139058381749941,BancaMarch,Marcia Teruel Martí,113
ES2186629908642017202323,Santander,Úrsula Sanmiguel-Serra,1304
ES7025888695220319369975,Cajamar,Teodora Escribano-Mercader,6764
ES9450314411243705947395,CaixaBank,Nilo Duarte Elorza,5857
ES5224721785345066260166,CecaBank,Martín Fausto Calvet Martí,3042
ES4085779351726729662616,Bankinter,Glauco Montesinos Ferrando,856
ES1686010826840846413027,Sabadell,Ariadna Peñalver Cisneros,4723
ES4885820129521742439241,Kutxa,Ximena del Rocamora,6696
ES6720837788611090398644,Sabadell,Teodosio Pascual-Belmonte,1040
ES4271369745572903659234,Cajamar,Matilde Pera,9939
ES4695790655834423209745,CaixaBank,Cruz Valencia,7469
ES7114054801204714869800,Santander,Camila Larrea Mancebo,9764
ES2749936647031162547619,CaixaBank,Wálter Vera Criado,2605
ES5654104027896861959950,ING,Melania de Diego,4909
ES7097758849618984823572,Cajamar,Humberto Tomás-Verdejo,6097
ES5460744443506199548815,ING,Fermín Zabaleta Conde,2529
ES2901953908991871651545,IberCaja,Faustino Jose Ignacio Morales Almansa,9899
ES8120539246023568348212,CecaBank,Jesusa Iglesia Sánchez,8908
ES5845854646335986115150,Sabadell,José Luis Farré Coca,4553
ES8010233396281244263313,Cooperativo,Conrado Herrero Bautista,7852
ES2427569482405488900914,CaixaBank,Alba Cuevas Sarmiento,3764
ES8695810686856978890600,BBVA,Lupita Coronado Aragonés,4221
ES9184315373679009388810,Cajamar,Azahar Iriarte Bonilla,1769
ES6295461142651344030123,BancaMarch,Sancho Luna-Suarez,3333
ES0992870452250255139285,BBVA,Itziar Pou Font,405
ES3774024651132977445670,Cooperativo,Mohamed de Barba,4655
ES4025311066851099637650,Santander,Javi Julián Cepeda,8337
ES2884114009376071783650,BancaMarch,Esmeralda Luz Gárate Gimenez,8372
ES9547351532908177483629,Santander,Edu Marin Barroso,2162
ES9892530543400589741923,CaixaBank,Nicolás de Lloret,9329
ES7303159885850695074164,CaixaBank,Emiliana Company Jáuregui,464
ES1151237436572507240761,BancaMarch,Juan Francisco Antón-Carranza,5214
ES2265900160943400244597,Sabadell,Salomé Sola-Plaza,1942
ES8023339150398435980873,BBVA,Rufino Álamo Abascal,4742
ES3021973514443942150404,CecaBank,Eligio Timoteo Sabater Guardia,9436
ES1605092821566789387105,Sabadell,Estefanía Aguilera Vall,2933
ES2627366041050990760926,Deutsche Bank,Juanito Gallardo Barragán,5754
ES7906614458266612819702,ING,Fidela Díaz Bertrán,6083
ES9493401616796235365347,Bankinter,Aitor de Cabello,8219
ES9492697879123658321133,CecaBank,Laura Ugarte Somoza,4751
ES4288037543621469739567,Deutsche Bank,Ligia Bonet Nuñez,9508
ES8474606621545191450691,BancaMarch,Pelayo Quirós Arteaga,7669
ES1439995610634914624114,ING,Noé de Tur,4746
ES5909059418995492540238,Cajamar,Eleuterio Nadal Salvà,1852
ES3867871434312494786868,CaixaBank,Armando Hernandez-Porcel,1548
ES0381029141717778640426,ING,Jenaro Coronado Blazquez,8502
ES9593991211437346656328,ING,Carlos de Echeverría,9213
ES4347698183547043826078,Bankinter,Julia Delgado Arrieta,4854
ES7324307353428798388594,CaixaBank,Alondra Narváez Iñiguez,8054
ES8992966088593624743043,IberCaja,Heriberto Navarrete Solera,3183
ES2053724177597678945729,BBVA,Olimpia Guzmán,9785
ES7085071030521519407279,Sabadell,Selena Díez,9913
ES4363553804095798203606,CaixaBank,Rafaela Morera Arce,6013
ES6068231125363122694122,BBVA,Rubén Macías,6192
ES5602264363905091102030,BancaMarch,Consuelo Llobet Sierra,4557
ES7351182742734565665849,CaixaBank,Abilio Gonzalo Mayoral,8340
ES8955879067600543430628,BancaMarch,Alexandra Pol,106
ES0522866430851938601140,BancaMarch,Oriana Arco,9393
ES3596461732554035651697,Kutxa,Roberto Valdés Arjona,9300
ES6802846143745240644239,Santander,Agustina Feliu Pulido,5248
ES0968624433897469494071,Cooperativo,Luis Ángel Carbajo Carballo,3570
ES0589111556740594011913,BancaMarch,María Carmen Rueda-Moll,4115
ES7493686657278117026116,CecaBank,Remigio Pera Ibañez,690
ES4980006597111201714148,Sabadell,Osvaldo Cerdá,2773
ES4623863580414121513465,ING,Virgilio Valentín Corbacho Dominguez,7282
ES9833517291302423310333,BancaMarch,Toni Baeza Cobo,4896
ES1083810407107615765228,CecaBank,Tadeo Ruy Tirado Villaverde,9372
ES2089396104440418369177,Sabadell,Áurea Egea Cuervo,5376
ES4620275392285335157872,CecaBank,Luna Almeida,1421
ES3604914626368796220831,CaixaBank,Domitila Elisabet Solé Nevado,5373
ES9164580315066162097382,CaixaBank,Saturnino del Font,2813
ES6553348156206103233459,Sabadell,Feliciana Adadia Márquez,6531
ES9383722884209814192482,ING,Julio Martin Palomino,1063
ES4620015517728340235134,Bankinter,Vicente Álvarez Palomo,8238
ES2669004115605880095248,BBVA,Leonardo Torrents Pazos,249
ES2550139485800912128423,IberCaja,Fidela Lorenzo Meléndez,9049
ES0963885820011296064335,Sabadell,Mercedes Ferreras Acedo,5938
ES5822265551978808669455,Deutsche Bank,Victoriano Bello,7648
ES2450192619340548026484,Cajamar,Laura del Lledó,133
ES2924582463987743190836,Cajamar,Curro Navas Peñalver,7826
ES6283661398761877647950,Cooperativo,Jose Ignacio Fabián Esteve Izaguirre,8699
ES1797630555292489899602,Bankinter,Benigna Almeida,5654
ES4973620385135869393030,Kutxa,Nerea Seco Carrasco,1122
ES4758537012996268531876,CecaBank,Micaela Maricruz Ferrera Ibañez,9020
ES9226863539949836217256,IberCaja,Reyes Borrell Cortina,3781
ES1625947260838093698918,Cajamar,Eusebia Gimeno-Martí,7533
ES4994748370810839926320,Sabadell,Danilo Busquets Aragonés,169
ES7508721833333669903085,Cooperativo,Guiomar Manjón Verdejo,1481
ES5310817407616286292636,Sabadell,Graciano Berenguer Grande,2480
ES1622471467348418010234,CecaBank,Andrés Segovia Baeza,3574
ES4828094890014531357982,Cooperativo,Carina Manuela Morata Cid,861
ES5504530059252579469243,Sabadell,Alba Ramis Reguera,7729
ES1597271284131067227635,BBVA,María Dolores Ortega,4426
ES4190412700928438796067,Sabadell,Tere Rebeca Ordóñez Falcón,3363
ES6718924633284818004858,Cajamar,Elpidio Bautista,8577
ES1958295291722525442166,Deutsche Bank,Merche Alcázar Pazos,8589
ES4396091775974272457291,CaixaBank,Amaya Tamayo Castrillo,9558
ES3842851221059362040495,Cooperativo,Rogelio Vila-Múgica,1691
ES9895075474256268393181,Deutsche Bank,Octavio Buendía Tapia,840
ES3490703151300921337933,Santander,Ariadna Escalona Muro,4421
ES3139609114841110892205,BBVA,Julie Cordero,4226
ES5234466225286009746847,Kutxa,Juan Manuel Acedo Andrade,9212
ES3847710219821793948395,BBVA,Paulina Chelo Castelló Badía,2147
ES9382453560169469132029,Cajamar,Artemio Camps,5417
ES3884276179019203990721,Cooperativo,Gloria Villegas-Rosell,9056
ES1389772927621203936825,Cooperativo,Liliana Soria Arranz,7160
ES1542142564720125446213,ING,Angélica Navarrete Belda,4952
ES2811579719992516657210,Santander,Cebrián Figueras,9846
ES9325091348903238125873,Deutsche Bank,Tadeo Palomino Muro,7293
ES4109276254230108605154,CaixaBank,Jose Miguel Barros-Clavero,2244
ES3424678568613438985790,ING,Inés Company Martorell,7397
ES6183761895305797550825,IberCaja,Quique Corral-Carbajo,4019
ES1350965165182159094686,Santander,Cayetano Bayo Pinedo,5721
ES4635219880254791555340,Cooperativo,Rocío Catalán Escribano,3350
ES8027086946753670199979,IberCaja,Gastón Adán Calderón,1943
ES6386158463807949134698,BancaMarch,Vasco Zaragoza Carrión,5656
ES9040834213058916486825,CecaBank,Áurea Águila Escribano,1359
ES6777828640856396461414,Deutsche Bank,Leonardo Uría,9507
ES2150966667944723760514,Kutxa,Nilda del Heredia,4083
ES9451578558292996839304,Sabadell,Jafet Olmedo Cañas,834
ES2243182382420690643989,Cooperativo,Nazaret Isern Cabeza,6680
ES4927068319587098271730,ING,Genoveva Vilma Torrijos Viana,5880
ES9449811229589819515566,CecaBank,Ruperto Gonzalez Mesa,9314
ES0949597859603042079423,CecaBank,Graciana Torres Piquer,6226
ES6506869948104116919473,BancaMarch,Jose Luis Melero Vendrell,958
ES3993644848912288456476,Cooperativo,José Manuel Ferrando,4708
ES3758288332339669188602,CecaBank,Jonatan Carro Benítez,3393
ES6755495387174516701463,CecaBank,Pilar Osorio Requena,9882
ES0992335615213231621455,CaixaBank,Dan Benavente Moraleda,1458
ES8214503145865696979131,CaixaBank,Heriberto Moisés Hoyos Adán,4896
ES1558031259609346193957,Santander,Heliodoro Montalbán Torrens,2492
ES7364261103174139925098,IberCaja,Ariel Valverde Solís,5093
ES1160591300683740573457,Deutsche Bank,Serafina Giner Esteve,2826
ES4892652553856864892190,CecaBank,Irma de Simó,9710
ES6369986029483038202242,Deutsche Bank,Nazario Aliaga Cueto,2040
ES3655208002334650792931,IberCaja,Marianela del Alberto,6128
ES0744919955855301223145,BBVA,Germán Gaya Baquero,370
ES7043395408305728911671,Deutsche Bank,Flavio Zamorano-Cornejo,9461
ES0410838261564288313130,BancaMarch,Charo Reina Quiroga Abril,4798
ES5319733821217946123124,CecaBank,Lina Amigó,3295
ES7489709048023321705263,IberCaja,Odalis Soraya Pinto Ferrán,1752
