iban,bank,name,ammount
ES2246745436158954886836,ING,Raquel Lara España,6867
ES7371614770583191623929,Sabadell,Hortensia Ribas Iglesia,8583
ES3109509017672423752237,Bankinter,Pilar del Samper,9877
ES6568752788827742106341,Kutxa,Feliciana Aguilar,6530
ES0636796734943466490645,BancaMarch,Aroa Real,4281
ES1718383400902911939245,IberCaja,María Carmen del Múgica,9865
ES8365917652867656559126,ING,Teodora Valls Báez,5533
ES1442715419147462639257,BancaMarch,Marcela del Muro,8348
ES4596805186022464130522,Santander,Severino Gallego-Asensio,4056
ES2947250306591231225772,Cooperativo,Juan Luis Gomez-Valero,3326
ES5916657527348370896685,Cooperativo,Timoteo Kike Iglesias Lara,8911
ES8319524500932000354038,Sabadell,Aránzazu del Botella,5014
ES6552476370733743453199,CecaBank,Rosalva Recio Durán,1373
ES5205679663893922526766,Cooperativo,Olegario del Higueras,2415
ES0859341502597256901627,Bankinter,Serafina Cándida Cortes Miralles,1587
ES5414936813872833627157,IberCaja,Julio Amorós Segarra,5232
ES2624209210680998889589,Sabadell,Vicenta Barrio Uriarte,5312
ES0432039936931846286706,CecaBank,Nuria Mas-Heras,1112
ES2450846597265861995718,IberCaja,Danilo Abril Goicoechea,6268
ES2404855246214647179890,Santander,Calixta Barrena Posada,630
ES9307173959236099248288,Kutxa,Aitor Gámez Hidalgo,2228
ES1658353337944442200270,Sabadell,Telmo Baquero,9097
ES8870166735738477736844,Santander,Amor Nuñez,8656
ES7139735348565631053371,BBVA,Benigno Salazar Acedo,7960
ES5703905320861534769759,Cajamar,Palmira de Cortina,7628
ES7688545567426471532127,CecaBank,Reyna Canals Puerta,7378
ES7015043890556623948801,BBVA,Rosenda Salom Ripoll,6727
ES4952729556269828374212,Santander,Nélida Valcárcel Gabaldón,8555
ES0628850266077000703248,Cooperativo,Eva Romero Donaire,8503
ES3103497247896727635292,CaixaBank,Nicolás Ramón-Nebot,6425
ES6429546354357115199899,ING,Aurelia del Carbajo,5397
ES1962972803577671161305,BBVA,Omar Tirado Dominguez,6069
ES5008787566826111349328,Santander,Sabina Aller-Velasco,2138
ES2012208972006981470043,Cajamar,Marcelino Alegre Marquez,8328
ES9158914964028112188005,Cooperativo,Claudio Torralba Rey,4680
ES8684442488100311529035,Santander,Guiomar del Ocaña,4016
ES3214637240430112835491,CaixaBank,Sol Cobo Robles,2886
ES9675749747100995824020,BBVA,Rubén del Vera,2258
ES3531145653576073334475,Kutxa,Silvia Delgado Miguel,6738
ES1465181974582007003880,Deutsche Bank,Salomé del Manzano,1017
ES4245395199971615582851,ING,Rebeca Haro Campoy,7794
ES3840843615851257629777,Cajamar,Jenaro Octavio Perera Caro,9681
ES4245703171185522643082,Santander,René Sans Coca,7723
ES5295403102191928099581,BBVA,Juan José Montalbán,8410
ES6178295430477261128717,Sabadell,Rosendo del Mir,1316
ES5502253396144528190434,Deutsche Bank,Marianela Somoza,6312
ES0534692529078628216818,Deutsche Bank,Tatiana Diaz Aguilera,3782
ES9886708569855513760954,CecaBank,Ximena Sevillano,601
ES7951118508378090056320,Santander,Máximo Ciríaco Estévez Reguera,5230
ES8548047784043283672368,CaixaBank,Andrés Felipe Tolosa Vilaplana,7337
ES5502633177423904817844,Sabadell,Rita Campo Angulo,3302
ES9796804434943795727462,Bankinter,Toño Aliaga Pinilla,333
ES7166933250065772171313,Bankinter,Cristina Llopis-Sureda,8910
ES3524198418940734186588,ING,Seve Gallardo-Donoso,6160
ES2871881828353232659411,Sabadell,Gerardo Bayo Asensio,5538
ES9866972134889041221301,BBVA,Jaime Escalona Galván,2062
ES9114503146413919300536,Bankinter,Celia Iglesias Boada,3127
ES4204254106669147426399,Sabadell,Prudencio Paniagua Torrens,7697
ES7373851285742577522083,Santander,Marc Vázquez-Mascaró,8882
ES5854609133571873537058,BBVA,Damián Quiroga Polo,1796
ES9148579655927479858818,CecaBank,Edelmiro Tovar Rueda,2956
ES5767470900651183310505,BBVA,Goyo Acosta Rocamora,5361
ES0627064997103705045821,Kutxa,Jordana Piñeiro Manso,5148
ES7898817311873242180627,Sabadell,Reyna Moya Vicente,8574
ES2085269492735471462048,Cooperativo,Montserrat Sainz Ramirez,4042
ES3397196118796917218743,Cooperativo,Elba Milla Pina,577
ES6472845035411959818605,Deutsche Bank,Sara Calatayud Villa,6604
ES0903737996097295676902,Bankinter,Pelayo Andres Alonso,2438
ES4218372442678221310723,BancaMarch,Urbano de Iriarte,930
ES6942474974776639293624,CaixaBank,Calixto del Rivas,4737
ES3964480979391904326139,Bankinter,Fabiana Posada Luque,4377
ES8954512298046203726859,Deutsche Bank,Cristina Godoy Saez,7659
ES5675031400001350276030,ING,Ricarda Estévez Carro,2946
ES9287617108248493131266,Sabadell,Teo de Soriano,1289
ES0495614151912301706856,CecaBank,Arturo Ureña Cobo,1789
ES8475172830344135096906,ING,Dionisia Ricart Fajardo,2734
ES5897973335818800865917,ING,Bartolomé Lerma España,7662
ES6225749402982899583226,Cooperativo,Delfina Reguera Ferreras,4904
ES4010296452168100636280,BBVA,Jose Luis Artigas Salamanca,6378
ES2043580649021839642872,CaixaBank,Virgilio Cerezo Mir,7338
ES7577359322050222974734,Cooperativo,Carmen Dueñas,289
ES7641686694133235500373,ING,Íñigo Codina Palacio,7158
ES2105191024954855085784,ING,Albano Requena Morán,6494
ES4830181167483461915691,Bankinter,Aránzazu Mateo,7531
ES3589343133107943133607,Bankinter,Custodio Calderon Espejo,6358
ES2973734867264708079523,ING,Lilia Riquelme Cuadrado,3025
ES0475267998032293825721,CecaBank,Atilio Juan José Gárate Yáñez,6332
ES2561633953031495551839,BancaMarch,Mariano Alonso Pellicer,3703
ES6546405876132992579490,ING,Leticia Angulo-Peláez,1956
ES4831973629654362779128,Sabadell,Joaquín Arnaiz Benavente,2288
ES4358845237806286498553,BancaMarch,Rafa Gargallo,8738
ES3145470308922450787537,Cooperativo,Nicolás Vergara Sanjuan,2167
ES6288243308976008261817,Sabadell,Jose Antonio Diaz Castellanos,5302
ES6529961155595383008115,Santander,Plinio Lobo Bermúdez,5589
ES7510637650901399131986,BancaMarch,Macarena Badía,9196
ES9488367266938927666569,Bankinter,Cruz Francisco Artigas,1451
ES3297313754976473928741,Deutsche Bank,Jacinto Galán,4575
ES5957159089705834731290,BBVA,Glauco Cañizares Sáez,9074
ES0981745118535233196076,CecaBank,Luisina Tomasa Tejada Palomar,4083
ES7988274411551872025122,Cooperativo,Yésica de Carrasco,3509
ES6409133577298697447994,IberCaja,Aurelia Sevillano-Galvez,1562
ES6357192241839614353947,ING,Claudia Cabrera Soto,8732
ES6457503104190852504044,CaixaBank,José Varela Hoyos,7660
ES6788688813077425808641,Deutsche Bank,Aarón Narváez,2420
ES4821062531159742750227,Deutsche Bank,Lorena Coca-Rodrigo,8980
ES4199297063231684242903,BancaMarch,Alondra Guerrero Tormo,5511
ES7037974289577911221900,Bankinter,Victoriano Delgado Palma,6479
ES6283546094005099820959,Bankinter,Emilia Fabregat Exposito,9803
ES7224847861497779867281,CecaBank,Adán Cañellas Iglesias,7869
ES4649931246787283043396,Deutsche Bank,Trinidad Viñas,7569
ES3067557476507138098095,Santander,Jessica Guillen,2686
ES4319549829065091041291,Cajamar,Tania Borja Barreda,7376
ES0964799101929845042220,ING,Edelmira Alcántara Lastra,2292
ES0761606938643277223180,BancaMarch,Miguel Asenjo Velázquez,2000
ES3301551161941409896269,Bankinter,Félix Giménez Vilaplana,4187
ES4156688173387919518312,ING,Micaela Calista Rosales Ramos,4798
ES6416855012630818066184,CecaBank,Julio César Orozco-Rocha,2624
ES7990445512186442466705,Santander,Carla Doménech Blanca,3761
ES2780302593822035464743,ING,Paloma Ferrández-Parejo,517
ES3079337784681171245934,Bankinter,Maite Giménez Linares,3028
ES5323813809745150042119,Deutsche Bank,Álvaro Castejón Buendía,7576
ES8001001279020741858053,Kutxa,Segismundo Solana Amor,6338
ES7907242892873333557884,Cooperativo,Carlos Vilanova-Salazar,9436
ES1486563631652787503592,CecaBank,Zacarías Agudo Clavero,3988
ES0491199708832911849769,Sabadell,Bibiana Dolores Goicoechea Fuertes,4438
ES2641469762534053597567,IberCaja,Jacobo de Font,3805
ES4265919380382529656149,Kutxa,Margarita Odalys Llano Arnau,452
ES7572915749286984698451,BancaMarch,Samuel de Borrego,3746
ES6555500560858930460698,CaixaBank,Salvador Matas Tejero,3224
ES0527838415611025203769,CaixaBank,Isidro Miguel Cid,2719
ES1399074963098359797046,IberCaja,Soraya Guardia Romeu,1615
ES8923076335170668661844,Cajamar,Macaria Otilia Ballesteros Rodríguez,6106
ES5440844162585547721402,Kutxa,Heliodoro Calvo Castells,8740
ES0563401164019049309587,Cooperativo,León Cañas-Naranjo,4343
ES1208334539355429365595,Bankinter,Saturnina Carrera,9367
ES7653350087506628619452,Bankinter,Rodrigo de Arnaiz,8697
ES3656533820984425489268,CecaBank,Nando Cesar Mariño Cantero,2617
ES1815129069821130542690,Cooperativo,Cristóbal Nando Almansa Ramírez,1494
ES7548026504143717497678,CecaBank,Clementina Salazar-Briones,3291
ES7468086901100464196285,Kutxa,Alfonso Pagès Gisbert,7917
ES6054261074169792560720,Cooperativo,Trini del Ávila,9438
ES3318594289359969731039,Sabadell,Felix Nadal-Cadenas,5490
ES6336400951910095288023,ING,Leonardo Ildefonso Carvajal Saez,9353
ES2205336273890283615195,CaixaBank,Apolonia Álvarez-Ibáñez,3377
ES9847448982572565152205,IberCaja,Macario Arnau Sanjuan,2635
ES7168728969563948128449,BBVA,Eligio Boada Urrutia,536
ES3615355609132208060722,Santander,Hilda Polo Colom,886
ES8604597666914890500639,CecaBank,Josefa Beltran,5761
ES6531391763080894002438,CaixaBank,José Ángel Buenaventura Montoya Calleja,2849
ES4960151889804803631513,Kutxa,Olalla Vilalta Badía,4652
ES5857936312296363745766,ING,Abraham Arteaga Sainz,3276
ES3797263625194765838588,BBVA,Pedro Vicente Iborra,8624
ES2458274020231471580647,Cajamar,Ignacia del Oliver,9977
ES3530113247291910116124,Deutsche Bank,Prudencio Fabregat Cárdenas,2134
ES6270728940652021867940,Cooperativo,Rolando Bauzà Segura,4956
ES6030181154765186330895,IberCaja,Maricruz Bautista Agudo,9420
ES1653081734521562857639,BBVA,Eutimio Segarra Real,5682
ES5335333609204716019309,Bankinter,Erasmo Aranda Portero,2740
ES4308370791243344757336,Cooperativo,María Luisa Ortuño Gámez,8612
ES8665360815044205167424,BBVA,Octavio Rey Carro,4279
ES2505546482813057500850,BancaMarch,Ariadna Patiño Escobar,7026
ES7926245476376819148596,BBVA,Sol Ibañez Villalonga,3860
ES1212523195413890674377,ING,Marisol Etelvina Riba Pou,7894
ES6915204021744907962525,Bankinter,Flavio Berenguer Paz,4305
ES5837119772225239950888,ING,Pepe Novoa Sotelo,5818
ES1587323880626766718335,Cajamar,Nicodemo Sureda Antón,7726
ES7362091185879884304390,Cooperativo,Yaiza Flores Saavedra,2174
ES1705766462500568889258,ING,Rita Virginia Hernandez Abella,1432
ES2521044630104240656680,Santander,Magdalena Frutos Farré,1494
ES0605055400667266838563,IberCaja,Elena Reguera Iborra,1896
ES4617864448112087426786,Bankinter,Toni García-Morera,9491
ES1009344416088672333601,Santander,Leonel Solsona-Beltrán,2651
ES5163730306356736211645,Deutsche Bank,Crescencia Andres,273
ES5816761546703024712872,Sabadell,Benito Bárcena Blanch,3436
ES2141877349432485152632,CecaBank,Anselma Mir Montaña,6129
ES2886326667851433175303,BancaMarch,Cándido Rivero Beltran,6091
ES4999662276111704158987,BBVA,Irene Molina Tomé,6093
ES0700809117974513352411,Cooperativo,Lucila Suárez Toro,8964
ES2692605623864265232952,Cooperativo,Cleto del Tovar,9813
ES6657236726527416064548,ING,Etelvina de Leon,8517
ES6589543043346785923502,ING,Perlita Hidalgo Cabanillas,7708
ES7118081751539011365869,Deutsche Bank,Itziar Corominas,6127
ES9474569317202927330932,Cajamar,María Diego Gálvez,2057
ES1029509290151660118097,Kutxa,Melisa Cuesta,3779
ES3550512055453168285900,Kutxa,Dulce Casas,7254
ES3122818668246214992181,Santander,Natanael de Alcántara,6404
ES0462540986800217964472,BBVA,Plácido Pereira Vara,7080
ES5828335714334851176769,Bankinter,Loreto Otero Cervera,4744
ES5809324286882589754792,ING,Sergio Aguiló Gordillo,2274
ES2389820060436371476256,BBVA,Etelvina Nicolasa Sosa Estrada,6552
ES7187991028809901122383,CecaBank,Nereida Sevilla,946
ES7859688793384538835783,CecaBank,Crescencia del Rosado,8432
ES1040249889030784697736,BancaMarch,Lino Fuster Zorrilla,3493
ES7094377479459461020658,Cooperativo,Rosalinda María Fernanda Amat Lopez,8735
ES4346553110819347724990,ING,Guadalupe Fuente Palomino,9152
ES4898221076609062989591,BBVA,Selena del Morillo,6008
ES4206444531275567018431,Deutsche Bank,Marcela Reina-Carretero,5933
ES9757345134436709560041,Bankinter,Eva María Jaume Castell,6761
ES7799902133775344001618,Cooperativo,Chuy Hervia Anguita,3623
ES6340127505067417181588,ING,Maxi Amaya,6373
ES4009964884596834429380,CaixaBank,Emigdio del Bayón,2571
ES7785451324147106115495,ING,Calisto Criado Cases,6864
ES7188133849915750199091,BBVA,Godofredo Botella Iniesta,1703
ES0213369824531469107216,Sabadell,Buenaventura del Peinado,5809
ES0342668856362724996343,IberCaja,Roxana Prat,2330
ES0679231968062860853636,Kutxa,Isidoro Fabregat,7436
ES5285958348361571913477,ING,Federico Yáñez,6051
ES1722316048763373372894,IberCaja,Florencia Padilla-Suarez,4435
ES0652798104602480240556,IberCaja,Joaquina Martorell Cobo,2826
ES2714011277070312128243,Cooperativo,Samanta Soria Campillo,5401
ES4028563649259957837228,BBVA,María Manuela Manuelita Egea Ayala,5640
ES1859047662106454838776,ING,Feliciana Lago Tejada,5414
ES7953054928527449823707,CaixaBank,Felipe Lalo Esteban Briones,1949
ES9301009842142181236747,BBVA,Morena Vall Montserrat,4202
ES1086665232482845408875,BancaMarch,Lucila de Vélez,6289
ES3711297891772596480800,BancaMarch,Álvaro Campillo Múgica,8806
ES0534164906091594086307,Kutxa,Ester Bauzà Zabaleta,6514
ES9804248290634216011977,Deutsche Bank,Graciana Adadia Huerta,1158
ES9034724575077920567836,Sabadell,Régulo Borrell Artigas,9947
ES3194962614540904103065,IberCaja,Kike Cañellas-Calvet,4976
ES8699646354932091611997,Kutxa,Ale Lloret Alcalá,2599
ES6124769510804503093548,Kutxa,Cándida Sastre Vila,1877
ES9409557908093499897985,ING,Santos Cosme Armengol Redondo,5777
ES0792171612868931705221,Bankinter,Agustina Maristela Castells Boada,4825
ES3327146513825998081692,BancaMarch,Yésica Barranco Jara,6484
ES3804186781834271916831,BancaMarch,Jorge Vives-Cuesta,8404
ES4040924420609508990765,Cajamar,Graciano Mínguez Montero,6953
ES0557501095880209393623,ING,Herberto Chuy Daza Lledó,1224
ES7445281643945730799373,Kutxa,Reyes Garriga Baños,8909
ES3202072456508186666308,CaixaBank,Benigna Arnaiz-Osorio,8302
ES3323271548701152434538,Cooperativo,Emigdio Jáuregui Giralt,6637
ES3838085670580437104039,Kutxa,Aurelio Tudela Codina,7470
ES2034675580908065911493,Cajamar,Manuela de Isern,5047
ES9695806457279374291956,Bankinter,Marisela Antón Galan,4631
ES1958548418072791410443,CecaBank,Sosimo Chacón Iglesia,1914
ES0748758839220904082645,Sabadell,Rafael Guiomar Lobo Bello,3560
ES7660468359569387538712,BBVA,Lucho Marino Barros Mármol,8552
ES9899919413848784571379,ING,Tadeo Garcés Saavedra,1936
ES6776631687215268529255,ING,Amada Crespi Cordero,6346
ES4910809764444222556334,CecaBank,Jose Ramón Garzón,9962
ES5383452369015631302488,Deutsche Bank,Lázaro Zurita,9339
ES2323452947629601397821,Bankinter,Evaristo del Peiró,9605
ES8678184722902782365043,ING,Álvaro Adadia Leiva,8497
ES6189591587380679239618,Santander,Ale González Marín,9099
ES1780503634204076116579,IberCaja,Noa Calista Cuevas Castrillo,4988
ES9851205987938516090497,Santander,Leandra Arellano Elías,3229
ES3146527105953418533622,CecaBank,Albina Mate Carnero,9149
ES4191937323799935845899,Deutsche Bank,Abraham Solano Abad,8060
ES4696187130780384022266,Deutsche Bank,Valentín Salamanca Tapia,5498
ES6914721238860724604158,Sabadell,Francisco Jose Gallart Guardia,4548
ES5272738896258778527514,CaixaBank,Zaira Carreras Montserrat,886
ES1882915384435872354052,Bankinter,Teófila de Malo,6644
ES9810873000404978748939,Bankinter,Mirta Rico Nieto,9141
ES7570398788017762653022,CecaBank,Florencio Valencia Cerdá,8722
ES5013458560454926172174,CaixaBank,Rico Grande,7048
ES0615528397926792026357,CaixaBank,Diego Perez Rebollo,8390
ES5484441995143191114786,Deutsche Bank,Primitiva Garmendia Mendoza,652
ES1474416683599758977636,BBVA,Roque de Cuenca,1026
ES7059926857424885160903,ING,Albino Gallart-Morata,8885
ES4536306663155589976096,Santander,Loida Almeida Echeverría,9854
ES5497435217881804330570,CecaBank,Leocadia Nerea Palomino Benavent,2767
ES0720452093168483106856,Deutsche Bank,María Fernanda Fabregat Rozas,5020
ES1178709297034418899998,CaixaBank,María Del Carmen del Vallejo,7319
ES3982687541621935716950,IberCaja,María Belén Manzano Vargas,9045
ES0223278457409452120574,BBVA,Cleto Coca Mayoral,318
ES2569552541363171639859,Bankinter,Francisco René Trujillo Dueñas,3424
ES7691448243539529635675,Sabadell,Aránzazu de Nogués,2979
ES6941520822782486130898,Santander,Teófilo Trujillo,2973
ES5938886710066471288784,Deutsche Bank,Erasmo Morata Canales,1208
ES3354925739953281038047,CecaBank,Cosme del Franch,1589
ES1992297186398323498794,Kutxa,Perla Blazquez Amorós,3314
ES5067495110848496532998,CaixaBank,Rafa Amador Burgos Badía,9604
ES3401577310694738493811,BancaMarch,Gregorio Quintero-Huerta,6905
ES4982903762037831078270,IberCaja,Ámbar Moliner Gimenez,2546
ES9405517813567128428633,Deutsche Bank,Víctor Pozuelo Pazos,3800
ES5871282552981236815324,CecaBank,Dorotea Gámez Ferrando,9036
ES6658613705655763382471,BancaMarch,Clímaco del Suárez,393
ES5338908759582138207932,BBVA,Nacio Cifuentes Diez,9005
ES0702590850548340433251,ING,Edelmiro Garmendia Giner,4155
ES2441043892903750122523,ING,Ágata Méndez-Bastida,7132
ES9547166166200111067016,Kutxa,Ofelia de Jurado,6697
ES5575365556281415658752,Deutsche Bank,Estela Almeida Pazos,3951
ES1073377129816461066120,Bankinter,Carmen Mateos,352
ES7430798492975735783450,Kutxa,Gregorio Agudo Ariño,383
ES4517023897723939592906,CaixaBank,Alejo del Álvarez,6863
ES5570526555786913454643,Kutxa,Juliana Torrecilla Navas,2509
ES3721467400006378331345,Santander,Marta Agudo-Tirado,3649
ES6351460204156491747853,Cooperativo,Delfina Saura,4952
ES1491289521770945260984,Sabadell,Blas Soriano,2167
ES4810983363668723480596,ING,Pánfilo Carranza Mora,1804
ES1339124418948935907288,BBVA,Apolonia Vallejo Melero,5588
ES8536679045284570244247,Bankinter,Estela Vilaplana González,7953
ES4825267249123570418883,Cajamar,Vasco Barco Arranz,5536
ES5821577686707255400814,Cajamar,Isidoro Bustos Donoso,829
ES2944380866609371868155,IberCaja,Claudia Maldonado Miranda,8722
ES7135325361550784850211,BBVA,Donato Valera Lago,3376
ES0844299788779235668427,Bankinter,Sandra Gordillo Isern,1943
ES5951139830887323068903,Deutsche Bank,Cleto Calleja-Guijarro,1248
ES1224339617510065059248,Cajamar,Estela Castillo Paredes,8129
ES7242542582641406684450,Cajamar,Hipólito Alegria Heras,6018
