iban,bank,name,ammount
ES5133191433019909223196,Sabadell,Raimundo Lope Castell Montesinos,6690
ES8964643364307205819105,ING,Isaías Armas Villena,6272
ES8188223637124244299076,BBVA,Bernarda Margarita Jimenez Expósito,6594
ES9146336767862454252236,Kutxa,Fortunato Carnero Gutierrez,3646
ES3315875432166508453876,Cooperativo,Simón Lucena Barriga,4416
ES7546006620837481070175,Deutsche Bank,Roxana Lledó Mateu,8007
ES2692684231657139585745,CecaBank,Florentino Castañeda Rey,249
ES1460018132809658481843,BBVA,Constanza Sola Gargallo,9675
ES5258971904852934879624,IberCaja,Vicente Jaume,4787
ES6163435157064944596760,Bankinter,Encarna Nieto Tenorio,5082
ES1585198683928747825404,BancaMarch,Sabina Laguna,8109
ES6577757914636414943618,Deutsche Bank,Trinidad Pedrero,3794
ES6564524960088766078418,BBVA,Ani Codina Vazquez,153
ES4264983859362829404902,Cajamar,Palmira Larrañaga Canet,2539
ES8120017036648645210463,Kutxa,Onofre Barriga Arnaiz,4600
ES4560502061285013305838,Deutsche Bank,Benigna Coloma Rocamora,1982
ES5299000370493220361807,Sabadell,Jennifer de Muñoz,3211
ES3946677112689015098095,Cajamar,Víctor Bolaños Hernandez,423
ES9800897121345308353552,Cajamar,Carina Urrutia Patiño,669
ES6194162489195448518987,Kutxa,Josefina del Vergara,6708
ES8289244504206565463066,BBVA,Serafina Mónica Bauzà Vila,1664
ES1402955544559277618015,Kutxa,Ximena Artigas Cardona,2041
ES9380894197461830555485,Deutsche Bank,Natalia del Hernando,2219
ES6315303377215517175240,CecaBank,Toribio Vicente Arroyo,1149
ES6115707800818962850038,Bankinter,Isa Quesada Vigil,3943
ES8491648977384920547296,Cajamar,Manu Sebastián-Gilabert,6277
ES8455808808821535697831,Bankinter,Fortunato Guillén,9951
ES3862059919002805740733,ING,Ciriaco Garcés Olmo,3689
ES4650841406018812334266,Santander,Feliciana Elorza Navarrete,2103
ES9480696641272170188026,CaixaBank,Etelvina Sarabia Sacristán,6413
ES3401858587161145075425,BBVA,Luis Ángel Carlos Vilar,4920
ES9206721124718391891501,Cooperativo,Francisca Palau Pino,8505
ES0916262812422479097535,CecaBank,Jose Luis de Llopis,4964
ES6792669212731475457965,Cooperativo,Dan Morillo-Ferreras,8101
ES0920057019338554373671,ING,Yago Echeverría Llano,1433
ES6436997859742449587038,BBVA,Emiliana Eugenia Sedano Zamora,4886
ES5421198524868442320943,Deutsche Bank,Nélida Rius Rodríguez,5931
ES4637223551974484778438,BBVA,Yolanda Uría Escribano,6295
ES2118616555578148946347,Kutxa,Edu Ángel Bartolomé,5068
ES3843252155211733466659,Cooperativo,Santiago Laguna Linares,4426
ES8245451485185319761435,Cajamar,Bernarda Paredes Ramón,2540
ES6051118629286555191826,Cajamar,Azucena Aguiló Riquelme,5110
ES8652605084274342354471,Sabadell,Lola Castejón Castilla,1861
ES0444675487404607479021,Cajamar,Edelmiro Aznar Almagro,5948
ES9761125926355857456963,CaixaBank,Paco Valera Ribas,2776
ES5179541880008496843591,Bankinter,Fausto del Acuña,9272
ES7533077488626652807801,BBVA,Sosimo Criado Mulet,6027
ES2591287397888304931241,IberCaja,Aránzazu Gomila Plaza,2016
ES3695777614692171284138,CaixaBank,Quirino Pinto Segovia,1449
ES1876070301473410090074,Kutxa,Fabricio Pavón Falcó,1894
ES6227996557004160258876,Sabadell,Dominga Durán Valdés,4535
ES5222030533278651429329,Deutsche Bank,Herminio del Reig,1671
ES1618713375126993296635,BBVA,Luis Miguel Raimundo Cornejo Contreras,2324
ES7743543681177052563863,Sabadell,Ruy Robledo Lozano,3727
ES8674912391281672523720,Kutxa,Delia Colomer Garmendia,3903
ES7879484343190985456787,ING,Jafet Mateos Marín,9191
ES1898823715315082351563,CaixaBank,Inmaculada Arco Ribes,5756
ES3824263537849688197709,IberCaja,Juan Bautista Nevado-Aller,8383
ES0380695247849472038368,CaixaBank,Dan Pareja-Puente,8513
ES3908100686199604232971,ING,Isidora Carretero Salvador,8186
ES0424679661367006250204,CaixaBank,Cirino Alsina Chaves,5329
ES2522349680189476990877,BBVA,Lorenzo Abril Sola,6804
ES5915610201849817788504,CaixaBank,Toribio Rosales Vilar,2692
ES1231381600711839238985,Bankinter,Abril Lupe Águila Lillo,6826
ES6361047360043202613029,Kutxa,Claudia Malo Garcia,9107
ES9026689439835670773338,Cajamar,Ricarda Alcázar-Carranza,6616
ES6707340748165455028574,Sabadell,Morena Olmedo,5353
ES3846124221567374134604,Bankinter,Jose Miguel del Velasco,3153
ES2402071514659913823813,Deutsche Bank,Eric Martin,9296
ES0413346958961475873888,CecaBank,Telmo Héctor Llorens Toro,1687
ES9147500556076813983164,Cajamar,Nieves Miguel Perea,9224
ES6258841685720421796631,ING,Iván Zorrilla-Bauzà,6190
ES7767204274701797088272,BBVA,Perla Macías Benavent,5842
ES7644994421227028664570,CaixaBank,Héctor Madrigal,3942
ES9767249994733622843783,Cajamar,Maura de Cabrero,9848
ES0418552483679120155346,Sabadell,Anita Olimpia Navas Murillo,923
ES2226662314677753204710,Santander,Mateo Mateo Velázquez,4464
ES9149720129918488439919,Cajamar,Sofía de Sola,6131
ES9175215586305336503942,ING,Guiomar Mariño Blanch,1273
ES5560890552905416197252,CecaBank,Salvador Cuadrado Calvo,5811
ES0748094562361992122406,IberCaja,Narciso Vaquero Miguel,974
ES6593589944063419899992,Santander,Segismundo Amaya Acosta,1280
ES7573370022813795131248,IberCaja,Mónica Alsina,8169
ES9430275883092004824709,CaixaBank,Hernando Ferrer Ferrández,7157
ES3863239876615325719246,BBVA,Heriberto Gómez Larrañaga,2465
ES3860457435851235427302,Cooperativo,Felipe Fortuny,8753
ES3388148222406134139258,BBVA,Paula Mateo,2476
ES8836160219509401750267,BBVA,Maribel Montserrat Zabaleta,5947
ES1310584115094009716439,IberCaja,Baldomero Ramirez-Raya,5972
ES3335937506372656350701,Cajamar,Elisabet Mateu,9930
ES3866944549254772715740,BBVA,Marisela Llobet Nadal,1134
ES6944609689466615629029,Sabadell,Cesar Almagro Iborra,8059
ES9592711079206467947924,Cajamar,Mauricio Trujillo,2549
ES8630329590907330183544,IberCaja,Febe Hervia-Cazorla,9584
ES0469896926754354784182,CaixaBank,Leopoldo Murcia Serrano,7100
ES5694534067815088072182,BancaMarch,Amelia Fuster-Bolaños,1119
ES6706856069456801576064,BancaMarch,Leyre Gibert-Bas,3972
ES1524456297887784840955,IberCaja,Bernabé Paredes,432
ES8129937744671327068401,Kutxa,María Carmen Garriga Villena,9005
ES1738047523952637759782,Bankinter,Anselmo de Carrión,269
ES8684890228484002679540,Cooperativo,Javi Pavón-Comas,2794
ES3898772234486267110853,Cajamar,Faustino Valderrama Olmo,3147
ES8208844546737577231513,Kutxa,Maura Pili Alarcón Romero,8219
ES8153095333458222247302,BancaMarch,Leocadio Losa Valenzuela,6328
ES1737207612555775422955,Cajamar,María Pilar Casals Cisneros,6038
ES1369880937632137936011,ING,Alex Contreras Carrillo,8267
ES9587767871126537185205,CecaBank,Jose Luis Carpio Ricart,4390
ES7276541837699604084639,BancaMarch,Nazaret Llopis Solano,1767
ES1171993556964716384175,Cooperativo,Daniela Solé Fernández,1963
ES0459423877235948948640,Deutsche Bank,Quirino de Azcona,8393
ES6644573537898731015688,BBVA,Adelaida Castillo Hervia,8282
ES8693992573572741337134,IberCaja,Julián Zamora Fabra,3661
ES2951875729867773959357,Deutsche Bank,Miriam Cazorla Sola,5746
ES1924047119993323770719,BBVA,Elba Ester Arroyo Duran,9980
ES0423478752854631408759,Deutsche Bank,Ceferino Trujillo Palmer,9945
ES5120381877211728882311,CaixaBank,Juan Luis Luna Echevarría,8675
ES1066025406158683944046,CecaBank,Narciso Gastón Garmendia Fabregat,9244
ES1979989448562767312241,IberCaja,Nicodemo Morales Recio,7966
ES8170685899733857216242,BBVA,Jordi Andrés Riba,7731
ES7136618943332735178894,Sabadell,Imelda Palomar Pineda,9294
ES3603837774008621882686,IberCaja,Mar Solís Martí,7532
ES0984629209684171033328,CecaBank,Primitivo Pujadas Lasa,4045
ES3779983365872359938195,Deutsche Bank,Kike del Llorente,6324
ES3341744202596943076029,Deutsche Bank,Socorro Parra,5679
ES7388309713779154027173,BancaMarch,Susana Sosa Ramírez,883
ES1944598313255472879285,Kutxa,Bernardino Moraleda Garcés,8101
ES6744155582984236964074,CecaBank,Albano Barrios Cano,8566
ES9327293412714681486461,Bankinter,Lino Expósito Morillo,3251
ES0923400515397182748607,Deutsche Bank,Aníbal de Azorin,1312
ES4748597621279204449965,IberCaja,Ricarda Corral-Rueda,4626
ES5894551364901307128592,CecaBank,Samu Mur Polo,4510
ES1594711871828335323097,BancaMarch,Amelia Cerdán-Santamaría,4704
ES7444184394472738006673,Kutxa,Elena Nogués Pedro,4513
ES0991191173492690938160,Kutxa,Rómulo Alejandro Correa Ballester,9432
ES8449512311976885303745,BancaMarch,Teresita Font Gutiérrez,4382
ES4892032632978905940567,BBVA,Bernarda Talavera,1256
ES6167331724224449788821,Sabadell,Edu Nadal-Montalbán,4066
ES3668999056597669221776,Santander,José Mendoza Jáuregui,844
ES3845258575896272230668,BBVA,Marisa Torres Querol,2539
ES8337560829526111947834,IberCaja,Flor Colomer Hoz,4619
ES6851439360498218924152,Sabadell,Chema Zorrilla Gomez,2372
ES9083239453798234589094,Sabadell,Ariel Huerta-Carrión,6173
ES4207510008639979308537,Sabadell,Sandalio Galan Rodríguez,8940
ES3265284083594053467360,Deutsche Bank,Felicia Lobo-Acevedo,1612
ES3147199093870124860159,BBVA,Vasco Moya Trujillo,8053
ES0910074595041725435740,CaixaBank,Juana Chaves Grau,8939
ES4645417462774419104456,CecaBank,Carmelita Escamilla Avilés,637
ES7144022422249717638559,BancaMarch,Ceferino Sanabria Borja,371
ES5823204786146758327801,Sabadell,Luis Montenegro-Cuéllar,8590
ES1841492122489597309095,BBVA,Efraín Cuervo Arjona,6691
ES3589053790088126695717,Deutsche Bank,Jacinta Gabaldón Hoz,1639
ES4154183784881086444386,CecaBank,Hilda Echeverría Gonzalez,9797
ES8705803179068137679264,Bankinter,Fulgencio Isern Pedraza,4333
ES2414186863390596812975,Cajamar,Jose Manuel León Bermejo,8394
ES2665073990349483895000,Cajamar,Basilio Benavente Herrero,6054
ES9485179760450407092244,Bankinter,Daniela Castilla Montoya,9702
ES9069822186529752060164,Cajamar,Ramón Saldaña Bru,3297
ES9155656814811188072687,Cooperativo,Celestina Ochoa Chacón,4367
ES7105585876697726085857,Cajamar,Saturnino Cañizares-Llorens,8589
ES6614994515572648731832,CecaBank,Alejandro Molina Esteve,8626
ES4574848955305317664950,Kutxa,Martirio Navas Gilabert,2747
ES7154843137586989494904,ING,Remigio Bustos Olivera,7238
ES3445890856600238280421,IberCaja,Rosario Piñeiro,9438
ES1750111773086453688215,CaixaBank,José Luis del Esteve,1781
ES5409535812320347399294,ING,Visitación Tomé Aramburu,3495
ES1310114269916468548995,IberCaja,Regina Ferrán Merino,6293
ES3430579742515282741011,Kutxa,Hortensia Álvaro Guillén,6960
ES0731417642006789296565,Sabadell,Plinio Blanca-Gutiérrez,6929
ES5009437391001378555697,Santander,Jennifer del Moles,292
ES0370247526570472322868,Sabadell,Martin del Perea,5269
ES2552043547574485904017,Cooperativo,Domitila Atienza Castro,463
ES1843711487410500216277,Bankinter,María Pilar de Guerrero,4192
ES9841949706506975974412,BancaMarch,Benigna Correa Lamas,4735
ES7458858916171645810298,CaixaBank,Paco Borrell Gómez,9912
ES3997753593008938401394,Cajamar,María Teresa Leiva Sandoval,5588
ES6609049711852532037322,Deutsche Bank,Chuy de Palacio,7025
ES6803202703869603712593,Santander,Pacífica Santana Martinez,8271
ES4734067473175924542605,CaixaBank,Rosario del Garcia,2074
ES5152085530977008312217,Santander,Estela Berrocal Vázquez,8083
ES5834572264995381122220,Cajamar,Cirino Sebastián Arregui,2792
ES3534403566441421057041,CecaBank,Gloria Bárcena Ramos,8107
ES5876996115257105073242,Deutsche Bank,Teófila Rosell Riba,2378
ES9604536407625350638142,Cajamar,Francisco Esteve Tejero,9528
ES2737837670515117268837,Bankinter,Palmira Marí Sierra,9358
ES3119753221168591274257,ING,Antonia Macarena Pereira Iglesia,120
ES5424138928261578217128,Cooperativo,Diana del Tejero,4228
ES3078290540790611305959,BancaMarch,Isidoro Riquelme Segovia,3441
ES3325850338025839783595,BBVA,Claudio Cid,2198
ES1723003842421912113017,Cajamar,Narcisa Patiño Gil,8579
ES4173766022979426382781,BancaMarch,Marita Martorell Bernal,4825
ES2915410030191988611725,Deutsche Bank,Rodolfo Juan Francisco Adadia Castelló,4715
ES0255236422875752957230,Santander,Encarnación Fiol Camacho,3409
ES2866523000898738360127,IberCaja,Víctor de Arnau,5217
ES9164928779397312482434,Sabadell,Cristian Crespo Castelló,4627
ES8450083834277789539964,CecaBank,Guiomar Dueñas Tejero,9995
ES2865434597113262005119,Sabadell,Cesar Arellano Torres,291
ES2051330581624812419757,Sabadell,Violeta Hernando Coronado,5684
ES8383733712660302251540,BBVA,Dora María Del Carmen Carbajo Bernat,9131
ES3117999303507646254984,CaixaBank,Valeria Raya Ricart,9293
ES7665839392129736272774,Sabadell,Itziar Salom-Carbó,2501
ES3834215329282320066612,Cooperativo,Jorge de Beltrán,6766
ES4294165649489569233703,BancaMarch,Ester Jimena Cordero Zamora,8001
ES2706070575990579572946,BBVA,Toño Álvaro Cabrero,9364
ES8594097487402227945563,Sabadell,Eva Sales,1795
ES7604607999178783083183,BBVA,Albino Samper Codina,8188
ES2822170443837335945070,Cooperativo,Aristides del Bermudez,7305
ES4271686181287446978341,Cooperativo,Maxi Fuster Fernandez,7726
ES0369680367204775416759,ING,Rosenda de Pintor,1718
ES0532426308964339707642,CaixaBank,Raúl Cuéllar-Quintero,7104
ES7657441873671301873218,Sabadell,Eligio Barco Ferrán,4841
ES9767769476382720822785,IberCaja,Prudencio Tomás Aller,4606
ES2309208870337795186757,Kutxa,Leopoldo Herrera Barrena,6239
ES6631001348683229944541,CecaBank,Candelas Bayo Angulo,3732
ES4606948603325960531795,Kutxa,Imelda Escolano Valdés,1960
ES2492959716032769014658,ING,Catalina Mínguez Cornejo,9657
ES7413594306791790994745,Deutsche Bank,Hernán Oliveras-Sanabria,5630
ES5419391182123857066823,Deutsche Bank,Darío Ramos,1124
ES3619089938438244938365,BBVA,Dorita Pomares Macías,6458
ES2618849463295996145569,Santander,Paola Palacios Mármol,507
ES9661432579450411807082,Cooperativo,Aureliano Lladó Abella,5054
ES9772287534182092574371,ING,Lola Becerra Godoy,4307
ES3034404980251474509731,Cooperativo,Casemiro Gil Lobo,7700
ES5284527697413201147733,BancaMarch,Luna Xiomara Santamaria Palau,285
ES1663429474306597698173,IberCaja,Imelda Aparicio Pellicer,1665
ES9780809914710286009108,Bankinter,Porfirio Amado Cabello Corral,5102
ES9189618656979133919429,Kutxa,Lupe Buendía-Peralta,4421
ES7822615984658472155589,CaixaBank,Lino Antón Hoz,6800
ES1510221055078804346023,Cooperativo,Araceli Franco Solano,6311
ES0430597771703347081632,ING,Eutimio del Yáñez,8118
ES2583702253788854546345,Santander,Sebastián Fonseca Garzón,9224
ES7551624792062808298385,CecaBank,Piedad Paniagua Gomez,2089
ES7353143679390934018917,BBVA,Balduino Valdés Castejón,2088
ES4262373370685852789048,Santander,Cloe de Garcés,6605
ES1599324464163516078798,CaixaBank,Roberto Palomo Moles,7967
ES1736348600884040532173,IberCaja,Gregorio Ripoll Benito,5699
ES1261036377494394087122,Santander,Sol Josefa Valera Nevado,8605
ES6978160369787490913077,BBVA,Leire del Verdugo,8094
ES5285658260050459092539,CaixaBank,Íñigo de Morell,9316
ES4917099814872549982760,Deutsche Bank,Abril Barrios-Fuentes,2568
ES5618541123150072013513,Santander,María Teresa Castañeda Roig,5952
ES7703986350372750345726,Deutsche Bank,Evaristo Fabregat Corominas,4301
ES5198957378645675105250,CaixaBank,Marcia Pla Chacón,9453
ES7904920957637627744473,Santander,Loida Almudena Corral Coca,1895
ES2395573430746983037462,IberCaja,Octavio Téllez Vallejo,6779
ES1245675875072497404679,BancaMarch,Melchor Cuenca Sarabia,5226
ES7374405808239714463745,CaixaBank,Lola Leonor Domingo Palacios,8114
ES2704573064296615566750,Santander,Álvaro Benet-Mármol,7571
ES6721690491385854334035,Sabadell,Luis Miguel Guardia Royo,3444
ES2433718078188571193355,Sabadell,Emiliana Piña-Páez,2123
ES9588834672732880832359,Cooperativo,Clara Robledo Frutos,1362
ES9108353121666205961304,Deutsche Bank,Edu Puerta Becerra,816
ES1071242561464854233617,ING,Tomasa Clemente-Exposito,1381
ES9522118742191937999238,CecaBank,Felipa Leiva Machado,5911
ES4292628074135963060446,BBVA,Joaquina Pardo Santamaría,8913
ES0751167368932606075621,Sabadell,Evita de Pagès,3267
ES5466298114711801154662,Bankinter,Chus Cadenas Millán,7886
ES1568739465177403896794,Kutxa,Iván Marco Rivas,9570
ES2522523495821384093600,CaixaBank,Gertrudis Ochoa-Blanch,7628
ES9709385542917371835100,ING,Amílcar Cantón Mínguez,7570
ES4362425403490467184757,CaixaBank,Tomasa Estévez,5436
ES7662406339023666863755,Kutxa,Jordán Ferrero,2068
ES9150579556952134922883,Cooperativo,Aureliano Enríquez Cobos,5948
ES9790975904877435419220,Deutsche Bank,Herminio Marquez Manrique,551
ES2711228482605187670442,Cajamar,Mamen Casado Tejada,5662
ES7440374509498106582664,BancaMarch,Silvia Osuna-Parra,8195
ES4874178006785994428343,BancaMarch,Felicidad Ruano Jerez,7317
ES9653950093798589920865,Cooperativo,Hector Almansa Vizcaíno,291
ES4698012126966296427698,BBVA,María Del Carmen Zorrilla Boada,966
ES1008899848374572660428,Cajamar,Marcela Casanovas-Landa,217
ES5756814314755477251362,Sabadell,Lucas Sandoval Arévalo,7610
ES8205957047741612193722,Santander,Mireia Rius Gómez,8272
ES9774063718825852811954,Santander,Yago Company Naranjo,7093
ES7437856918788660572621,IberCaja,Urbano del Solana,6645
ES3005596460956514087522,ING,Augusto del Conde,5919
ES9666024719043275030019,Sabadell,Onofre Porfirio Ríos Alcántara,4188
ES1763103999430360082411,BBVA,Máxima Herranz Alegria,3740
ES8205669654360690029458,BancaMarch,Mirta Yolanda Villalonga Llopis,3137
ES7316076965021964472353,Santander,Rafaela Vicens-Ibarra,7466
ES3767477865116449905502,Kutxa,Aníbal Ferrer Merino,7228
ES5393551730314381353568,Deutsche Bank,Rafa Pinilla Téllez,7882
ES9792739788988833812628,Deutsche Bank,Florencio Izquierdo Pineda,4152
ES7942543396855411924982,IberCaja,Azahar Mateu Roura,8016
ES1032191223273046057613,Sabadell,Selena Godoy Gargallo,8922
ES0929271526133948655680,CaixaBank,Fabiana Niño-Egea,7549
ES1528217463127261039794,Deutsche Bank,Carlito Vidal Rojas,8992
ES6239939087348762514622,Cajamar,Iván Doménech Sanz,4576
ES6584829837752897416594,CecaBank,Manuel Duran Boix,3589
ES1319592842760114355562,CaixaBank,Reyes Molina Benitez,742
ES9380928190471149190172,CaixaBank,Vilma Lara Naranjo Mora,9384
ES8949591480523681649635,Kutxa,Eutimio Teófilo Dalmau Bernat,8769
ES7093856850820483970754,Cooperativo,Ruperto de Esteban,4204
ES8858992381643232884457,IberCaja,María Ángeles Toledo Infante,400
ES4516199323989190431827,Sabadell,Jesús Canales Sevilla,3313
ES6088248398249252352664,Deutsche Bank,Flavio de Artigas,6129
ES8882336291885628815941,BBVA,Ana Belén Bustamante Sosa,6235
ES3523630886350071963036,Santander,Gervasio Ibáñez Rozas,1726
ES0765887945660768697484,CecaBank,Merche Lluch Alvarado,6963
